# Age =     0.033074
# [Fe/H]_init  =     0.133103
# ranom =     0.000000
# Mass         Radius         logL           logg           Teff           [Fe/H]_surf    Radius_0       Teff_0         logg_0         Xc             
     1.74899852     1.53627181     0.94830030     4.30760527  8043.77880859     0.12997249     1.53627181  8043.77880859     4.30760527     0.69891006
     1.74968243     1.53645730     0.94901377     4.30767155  8046.60107422     0.12997249     1.53645730  8046.60107422     4.30767155     0.69890225
     1.75036645     1.53664815     0.94972783     4.30773163  8049.40234375     0.12997249     1.53664815  8049.40234375     4.30773163     0.69889390
     1.75105035     1.53684473     0.95044231     4.30778980  8052.21289062     0.12997249     1.53684473  8052.21289062     4.30778980     0.69888532
     1.75173426     1.53704751     0.95115745     4.30784464  8054.99853516     0.12997249     1.53704751  8054.99853516     4.30784464     0.69887644
     1.75241816     1.53725660     0.95187330     4.30789661  8057.77148438     0.12997250     1.53725660  8057.77148438     4.30789661     0.69886726
     1.75310206     1.53747249     0.95258993     4.30794334  8060.52783203     0.12997249     1.53747249  8060.52783203     4.30794334     0.69885772
     1.75378609     1.53769565     0.95330745     4.30798578  8063.27636719     0.12997250     1.53769565  8063.27636719     4.30798578     0.69884771
     1.75446999     1.53792667     0.95402580     4.30802441  8066.02148438     0.12997250     1.53792667  8066.02148438     4.30802441     0.69883746
     1.75515389     1.53816617     0.95474529     4.30805779  8068.72265625     0.12997250     1.53816617  8068.72265625     4.30805779     0.69882673
     1.75583780     1.53841460     0.95546597     4.30808687  8071.42529297     0.12997250     1.53841460  8071.42529297     4.30808687     0.69881588
     1.75652170     1.53867197     0.95618778     4.30811024  8074.11523438     0.12997252     1.53867197  8074.11523438     4.30811024     0.69880474
     1.75720572     1.53893828     0.95691103     4.30812883  8076.78857422     0.12997252     1.53893828  8076.78857422     4.30812883     0.69879341
     1.75788963     1.53921413     0.95763546     4.30814219  8079.43603516     0.12997250     1.53921413  8079.43603516     4.30814219     0.69878203
     1.75857353     1.53949952     0.95836145     4.30815077  8082.07568359     0.12997252     1.53949952  8082.07568359     4.30815077     0.69877076
     1.75925744     1.53979433     0.95908868     4.30815363  8084.70263672     0.12997252     1.53979433  8084.70263672     4.30815363     0.69875973
     1.75994134     1.54009795     0.95981765     4.30815172  8087.30419922     0.12997252     1.54009795  8087.30419922     4.30815172     0.69874918
     1.76062536     1.54040956     0.96054822     4.30814552  8089.91064453     0.12997252     1.54040956  8089.91064453     4.30814552     0.69873953
     1.76130927     1.54072809     0.96127975     4.30813503  8092.49121094     0.12997252     1.54072809  8092.49121094     4.30813503     0.69873083
     1.76199317     1.54104948     0.96201175     4.30812263  8095.07763672     0.12997250     1.54104948  8095.07763672     4.30812263     0.69872320
     1.76267707     1.54136992     0.96274346     4.30811119  8097.65527344     0.12997252     1.54136992  8097.65527344     4.30811119     0.69871688
     1.76336098     1.54168475     0.96347356     4.30810261  8100.23388672     0.12997252     1.54168475  8100.23388672     4.30810261     0.69871163
     1.76404500     1.54198802     0.96420109     4.30810022  8102.82714844     0.12997250     1.54198802  8102.82714844     4.30810022     0.69870698
     1.76472890     1.54227412     0.96492469     4.30810642  8105.42968750     0.12997249     1.54227412  8105.42968750     4.30810642     0.69870317
     1.76541281     1.54253960     0.96564376     4.30812454  8108.06005859     0.12997250     1.54253960  8108.06005859     4.30812454     0.69869965
     1.76609671     1.54278314     0.96635818     4.30815506  8110.72216797     0.12997250     1.54278314  8110.72216797     4.30815506     0.69869608
     1.76678061     1.54300368     0.96706814     4.30819702  8113.42529297     0.12997249     1.54300368  8113.42529297     4.30819702     0.69869238
     1.76746464     1.54320252     0.96777374     4.30825329  8116.18750000     0.12997250     1.54320252  8116.18750000     4.30825329     0.69868809
     1.76814854     1.54337871     0.96847475     4.30832148  8118.98583984     0.12997250     1.54337871  8118.98583984     4.30832148     0.69868267
     1.76883245     1.54353535     0.96917200     4.30840111  8121.83886719     0.12997250     1.54353535  8121.83886719     4.30840111     0.69867611
     1.76951635     1.54367387     0.96986580     4.30849123  8124.71972656     0.12997250     1.54367387  8124.71972656     4.30849123     0.69866854
     1.77020025     1.54379797     0.97055703     4.30858898  8127.64648438     0.12997250     1.54379797  8127.64648438     4.30858898     0.69866025
     1.77088428     1.54391074     0.97124618     4.30869341  8130.57861328     0.12997250     1.54391074  8130.57861328     4.30869341     0.69865119
     1.77156818     1.54401481     0.97193360     4.30880260  8133.52929688     0.12997249     1.54401481  8133.52929688     4.30880260     0.69864154
     1.77225208     1.54411399     0.97262007     4.30891466  8136.49023438     0.12997250     1.54411399  8136.49023438     4.30891466     0.69863147
     1.77293599     1.54421031     0.97330594     4.30902815  8139.43896484     0.12997250     1.54421031  8139.43896484     4.30902815     0.69862098
     1.77361989     1.54430628     0.97399110     4.30914211  8142.41064453     0.12997250     1.54430628  8142.41064453     4.30914211     0.69861001
     1.77430391     1.54440343     0.97467649     4.30925417  8145.36181641     0.12997250     1.54440343  8145.36181641     4.30925417     0.69859868
     1.77498782     1.54450428     0.97536176     4.30936480  8148.32226562     0.12997250     1.54450428  8148.32226562     4.30936480     0.69858730
     1.77567172     1.54461026     0.97604752     4.30947256  8151.27099609     0.12997250     1.54461026  8151.27099609     4.30947256     0.69857574
     1.77635562     1.54472232     0.97673386     4.30957508  8154.18457031     0.12997250     1.54472232  8154.18457031     4.30957508     0.69856453
     1.77703953     1.54484248     0.97742134     4.30967379  8157.10351562     0.12997250     1.54484248  8157.10351562     4.30967379     0.69855338
     1.77772355     1.54497159     0.97811002     4.30976820  8160.00146484     0.12997250     1.54497159  8160.00146484     4.30976820     0.69854295
     1.77840745     1.54511058     0.97880012     4.30985594  8162.89111328     0.12997250     1.54511058  8162.89111328     4.30985594     0.69853288
     1.77909136     1.54525924     0.97949153     4.30993938  8165.74658203     0.12997250     1.54525924  8165.74658203     4.30993938     0.69852364
     1.77977526     1.54541719     0.98018432     4.31001663  8168.60253906     0.12997250     1.54541719  8168.60253906     4.31001663     0.69851494
     1.78045917     1.54558372     0.98087835     4.31008911  8171.43261719     0.12997250     1.54558372  8171.43261719     4.31008911     0.69850701
     1.78114319     1.54575837     0.98157388     4.31015730  8174.24560547     0.12997252     1.54575837  8174.24560547     4.31015730     0.69849956
     1.78182709     1.54593885     0.98226970     4.31022263  8177.04199219     0.12997250     1.54593885  8177.04199219     4.31022263     0.69849265
     1.78251100     1.54612386     0.98296601     4.31028509  8179.83447266     0.12997250     1.54612386  8179.83447266     4.31028509     0.69848627
     1.78319490     1.54631209     0.98366249     4.31034517  8182.61914062     0.12997250     1.54631209  8182.61914062     4.31034517     0.69848025
     1.78387880     1.54650223     0.98435879     4.31040335  8185.39111328     0.12997250     1.54650223  8185.39111328     4.31040335     0.69847453
     1.78456283     1.54669333     0.98505479     4.31046295  8188.16455078     0.12997250     1.54669333  8188.16455078     4.31046295     0.69846880
     1.78524673     1.54688430     0.98575038     4.31052160  8190.93847656     0.12997250     1.54688430  8190.93847656     4.31052160     0.69846326
     1.78593063     1.54707479     0.98644543     4.31058121  8193.70410156     0.12997250     1.54707479  8193.70410156     4.31058121     0.69845802
     1.78661454     1.54726434     0.98714018     4.31064081  8196.47558594     0.12997250     1.54726434  8196.47558594     4.31064081     0.69845229
     1.78729844     1.54745352     0.98783439     4.31070137  8199.24804688     0.12997250     1.54745352  8199.24804688     4.31070137     0.69844681
     1.78798246     1.54764163     0.98852873     4.31076097  8202.02148438     0.12997252     1.54764163  8202.02148438     4.31076097     0.69844085
     1.78866637     1.54782879     0.98922247     4.31082249  8204.80859375     0.12997249     1.54782879  8204.80859375     4.31082249     0.69843477
     1.78935027     1.54801571     0.98991627     4.31088305  8207.57519531     0.12997252     1.54801571  8207.57519531     4.31088305     0.69842845
     1.79003417     1.54820251     0.99061000     4.31094551  8210.36425781     0.12997250     1.54820251  8210.36425781     4.31094551     0.69842190
     1.79071808     1.54838908     0.99130410     4.31100607  8213.15039062     0.12997250     1.54838908  8213.15039062     4.31100607     0.69841510
     1.79140210     1.54857612     0.99199837     4.31106710  8215.93261719     0.12997250     1.54857612  8215.93261719     4.31106710     0.69840813
     1.79208601     1.54876423     0.99269301     4.31112814  8218.72070312     0.12997250     1.54876423  8218.72070312     4.31112814     0.69840091
     1.79276991     1.54895318     0.99338800     4.31118822  8221.51367188     0.12997250     1.54895318  8221.51367188     4.31118822     0.69839340
     1.79345381     1.54914367     0.99408358     4.31124735  8224.30371094     0.12997250     1.54914367  8224.30371094     4.31124735     0.69838566
     1.79413772     1.54933572     0.99477947     4.31130648  8227.08593750     0.12997250     1.54933572  8227.08593750     4.31130648     0.69837779
     1.79482174     1.54952967     0.99547613     4.31136370  8229.87695312     0.12997250     1.54952967  8229.87695312     4.31136370     0.69836986
     1.79550564     1.54972553     0.99617296     4.31141996  8232.66113281     0.12997250     1.54972553  8232.66113281     4.31141996     0.69836169
     1.79618955     1.54992318     0.99687016     4.31147528  8235.44042969     0.12997250     1.54992318  8235.44042969     4.31147528     0.69835341
     1.79687345     1.55012310     0.99756783     4.31152916  8238.21679688     0.12997250     1.55012310  8238.21679688     4.31152916     0.69834507
     1.79755735     1.55032492     0.99826574     4.31158257  8240.99902344     0.12997250     1.55032492  8240.99902344     4.31158257     0.69833684
     1.79824138     1.55052900     0.99896383     4.31163359  8243.75878906     0.12997249     1.55052900  8243.75878906     4.31163359     0.69832832
     1.79892528     1.55073464     0.99966228     4.31168461  8246.52050781     0.12997250     1.55073464  8246.52050781     4.31168461     0.69832003
     1.79960918     1.55094230     1.00036013     4.31173420  8249.29101562     0.12997250     1.55094230  8249.29101562     4.31173420     0.69831175
     1.80029309     1.55115151     1.00105798     4.31178236  8252.04980469     0.12997250     1.55115151  8252.04980469     4.31178236     0.69830346
     1.80097699     1.55136216     1.00175548     4.31182957  8254.78613281     0.12997250     1.55136216  8254.78613281     4.31182957     0.69829547
     1.80166101     1.55157399     1.00245261     4.31187677  8257.54687500     0.12997252     1.55157399  8257.54687500     4.31187677     0.69828767
     1.80234492     1.55178642     1.00314903     4.31192303  8260.28515625     0.12997250     1.55178642  8260.28515625     4.31192303     0.69827992
     1.80302882     1.55199909     1.00384486     4.31196928  8263.01562500     0.12997250     1.55199909  8263.01562500     4.31196928     0.69827235
     1.80371273     1.55221188     1.00453997     4.31201506  8265.75195312     0.12997250     1.55221188  8265.75195312     4.31201506     0.69826502
     1.80439663     1.55242407     1.00523412     4.31206083  8268.47460938     0.12997249     1.55242407  8268.47460938     4.31206083     0.69825792
     1.80508065     1.55263543     1.00592768     4.31210709  8271.20800781     0.12997250     1.55263543  8271.20800781     4.31210709     0.69825083
     1.80576456     1.55284524     1.00661981     4.31215477  8273.94140625     0.12997249     1.55284524  8273.94140625     4.31215477     0.69824421
     1.80644846     1.55305290     1.00731075     4.31220293  8276.66308594     0.12997250     1.55305290  8276.66308594     4.31220293     0.69823718
     1.80713236     1.55325854     1.00800085     4.31225252  8279.39355469     0.12997249     1.55325854  8279.39355469     4.31225252     0.69823056
     1.80781627     1.55346191     1.00868940     4.31230307  8282.13964844     0.12997250     1.55346191  8282.13964844     4.31230307     0.69822401
     1.80850029     1.55366230     1.00937700     4.31235552  8284.88183594     0.12997249     1.55366230  8284.88183594     4.31235552     0.69821715
     1.80918419     1.55386055     1.01006329     4.31240845  8287.61621094     0.12997249     1.55386055  8287.61621094     4.31240845     0.69821018
     1.80986810     1.55405605     1.01074839     4.31246233  8290.35937500     0.12997249     1.55405605  8290.35937500     4.31246233     0.69820321
     1.81055200     1.55424941     1.01143253     4.31251860  8293.10449219     0.12997249     1.55424941  8293.10449219     4.31251860     0.69819611
     1.81123590     1.55444062     1.01211560     4.31257582  8295.86816406     0.12997249     1.55444062  8295.86816406     4.31257582     0.69818872
     1.81191993     1.55463052     1.01279795     4.31263304  8298.61035156     0.12997249     1.55463052  8298.61035156     4.31263304     0.69818103
     1.81260383     1.55481970     1.01347971     4.31269217  8301.36718750     0.12997249     1.55481970  8301.36718750     4.31269217     0.69817305
     1.81328773     1.55500817     1.01416051     4.31275082  8304.12500000     0.12997249     1.55500817  8304.12500000     4.31275082     0.69816494
     1.81397164     1.55519688     1.01484144     4.31280756  8306.88378906     0.12997249     1.55519688  8306.88378906     4.31280756     0.69815642
     1.81465554     1.55538607     1.01552200     4.31286669  8309.63867188     0.12997250     1.55538607  8309.63867188     4.31286669     0.69814765
     1.81533957     1.55557680     1.01620317     4.31292391  8312.38964844     0.12997249     1.55557680  8312.38964844     4.31292391     0.69813859
     1.81602347     1.55576861     1.01688385     4.31297970  8315.14160156     0.12997250     1.55576861  8315.14160156     4.31297970     0.69812942
     1.81670737     1.55596256     1.01756501     4.31303501  8317.89453125     0.12997250     1.55596256  8317.89453125     4.31303501     0.69812012
     1.81739128     1.55615890     1.01824677     4.31308985  8320.63085938     0.12997250     1.55615890  8320.63085938     4.31308985     0.69811052
     1.81807518     1.55635822     1.01892889     4.31314135  8323.37207031     0.12997250     1.55635822  8323.37207031     4.31314135     0.69810092
     1.81875920     1.55656087     1.01961172     4.31319189  8326.10449219     0.12997249     1.55656087  8326.10449219     4.31319189     0.69809121
     1.81944311     1.55676675     1.02029574     4.31324005  8328.83398438     0.12997249     1.55676675  8328.83398438     4.31324005     0.69808149
     1.82012701     1.55697632     1.02098000     4.31328630  8331.56445312     0.12997250     1.55697632  8331.56445312     4.31328630     0.69807172
     1.82081091     1.55718982     1.02166522     4.31333065  8334.28613281     0.12997249     1.55718982  8334.28613281     4.31333065     0.69806200
     1.82149482     1.55740690     1.02235103     4.31337357  8336.98535156     0.12997250     1.55740690  8336.98535156     4.31337357     0.69805229
     1.82217884     1.55762661     1.02303791     4.31341362  8339.70019531     0.12997250     1.55762661  8339.70019531     4.31341362     0.69804299
     1.82286274     1.55784929     1.02372444     4.31345367  8342.40625000     0.12997250     1.55784929  8342.40625000     4.31345367     0.69803369
     1.82354665     1.55807316     1.02441120     4.31349087  8345.10449219     0.12997250     1.55807316  8345.10449219     4.31349087     0.69802469
     1.82423055     1.55829763     1.02509797     4.31352854  8347.81250000     0.12997250     1.55829763  8347.81250000     4.31352854     0.69801581
     1.82491446     1.55852211     1.02578413     4.31356716  8350.50781250     0.12997250     1.55852211  8350.50781250     4.31356716     0.69800735
     1.82559848     1.55874562     1.02646971     4.31360483  8353.21289062     0.12997252     1.55874562  8353.21289062     4.31360483     0.69799918
     1.82628238     1.55896723     1.02715409     4.31364393  8355.90917969     0.12997252     1.55896723  8355.90917969     4.31364393     0.69799131
     1.82696629     1.55918598     1.02783763     4.31368446  8358.61621094     0.12997252     1.55918598  8358.61621094     4.31368446     0.69798380
     1.82765019     1.55940104     1.02851999     4.31372690  8361.33300781     0.12997252     1.55940104  8361.33300781     4.31372690     0.69797671
     1.82833409     1.55961251     1.02920067     4.31377125  8364.04199219     0.12997252     1.55961251  8364.04199219     4.31377125     0.69796985
     1.82901812     1.55981934     1.02988029     4.31381845  8366.76074219     0.12997252     1.55981934  8366.76074219     4.31381845     0.69796324
     1.82970202     1.56002164     1.03055823     4.31386805  8369.48535156     0.12997252     1.56002164  8369.48535156     4.31386805     0.69795704
     1.83038592     1.56021929     1.03123498     4.31391907  8372.22363281     0.12997252     1.56021929  8372.22363281     4.31391907     0.69795090
     1.83106983     1.56041205     1.03191042     4.31397390  8374.95410156     0.12997252     1.56041205  8374.95410156     4.31397390     0.69794506
     1.83175373     1.56060076     1.03258479     4.31403112  8377.70410156     0.12997252     1.56060076  8377.70410156     4.31403112     0.69793898
     1.83243775     1.56078601     1.03325808     4.31409025  8380.44628906     0.12997252     1.56078601  8380.44628906     4.31409025     0.69793308
     1.83312166     1.56096816     1.03393054     4.31415081  8383.20703125     0.12997252     1.56096816  8383.20703125     4.31415081     0.69792706
     1.83380556     1.56114757     1.03460193     4.31421375  8385.96386719     0.12997252     1.56114757  8385.96386719     4.31421375     0.69792074
     1.83448946     1.56132555     1.03527284     4.31427622  8388.72167969     0.12997252     1.56132555  8388.72167969     4.31427622     0.69791430
     1.83517337     1.56150210     1.03594291     4.31433964  8391.49023438     0.12997252     1.56150210  8391.49023438     4.31433964     0.69790745
     1.83585739     1.56167817     1.03661275     4.31440353  8394.25000000     0.12997250     1.56167817  8394.25000000     4.31440353     0.69790024
     1.83654130     1.56185472     1.03728223     4.31446743  8397.01074219     0.12997252     1.56185472  8397.01074219     4.31446743     0.69789273
     1.83722520     1.56203187     1.03795135     4.31453085  8399.75390625     0.12997250     1.56203187  8399.75390625     4.31453085     0.69788486
     1.83790910     1.56221104     1.03862011     4.31459379  8402.51660156     0.12997250     1.56221104  8402.51660156     4.31459379     0.69787651
     1.83859301     1.56239223     1.03928888     4.31465435  8405.26660156     0.12997250     1.56239223  8405.26660156     4.31465435     0.69786805
     1.83927703     1.56257606     1.03995812     4.31471491  8408.01269531     0.12997250     1.56257606  8408.01269531     4.31471491     0.69785881
     1.83996093     1.56276274     1.04062665     4.31477165  8410.74121094     0.12997250     1.56276274  8410.74121094     4.31477165     0.69784957
     1.84064484     1.56295335     1.04129577     4.31482887  8413.46582031     0.12997250     1.56295335  8413.46582031     4.31482887     0.69783974
     1.84132874     1.56314719     1.04196453     4.31488323  8416.18652344     0.12997252     1.56314719  8416.18652344     4.31488323     0.69782984
     1.84201264     1.56334424     1.04263353     4.31493425  8418.88476562     0.12997249     1.56334424  8418.88476562     4.31493425     0.69781983
     1.84269667     1.56354427     1.04330289     4.31498480  8421.59863281     0.12997252     1.56354427  8421.59863281     4.31498480     0.69780988
     1.84338057     1.56374705     1.04397142     4.31503391  8424.28027344     0.12997252     1.56374705  8424.28027344     4.31503391     0.69779992
     1.84406447     1.56395185     1.04463983     4.31508160  8426.96777344     0.12997252     1.56395185  8426.96777344     4.31508160     0.69779009
     1.84474838     1.56415868     1.04530823     4.31512785  8429.65625000     0.12997252     1.56415868  8429.65625000     4.31512785     0.69778055
     1.84543228     1.56436706     1.04597640     4.31517315  8432.33105469     0.12997252     1.56436706  8432.33105469     4.31517315     0.69777113
     1.84611630     1.56457615     1.04664385     4.31521797  8434.99804688     0.12997252     1.56457615  8434.99804688     4.31521797     0.69776213
     1.84680021     1.56478512     1.04731083     4.31526232  8437.66601562     0.12997252     1.56478512  8437.66601562     4.31526232     0.69775367
     1.84748411     1.56499445     1.04797697     4.31530809  8440.33886719     0.12997252     1.56499445  8440.33886719     4.31530809     0.69774574
     1.84816802     1.56520283     1.04864252     4.31535244  8442.99902344     0.12997252     1.56520283  8442.99902344     4.31535244     0.69773817
     1.84885192     1.56540954     1.04930735     4.31539726  8445.66503906     0.12997252     1.56540954  8445.66503906     4.31539726     0.69773102
     1.84953594     1.56561446     1.04997087     4.31544399  8448.33105469     0.12997252     1.56561446  8448.33105469     4.31544399     0.69772446
     1.85021985     1.56581700     1.05063403     4.31549168  8450.99804688     0.12997252     1.56581700  8450.99804688     4.31549168     0.69771832
     1.85090375     1.56601667     1.05129564     4.31554174  8453.66601562     0.12997252     1.56601667  8453.66601562     4.31554174     0.69771254
     1.85158777     1.56621253     1.05195630     4.31559277  8456.34960938     0.12997252     1.56621253  8456.34960938     4.31559277     0.69770700
     1.85227156     1.56640553     1.05261600     4.31564569  8459.03320312     0.12997250     1.56640553  8459.03320312     4.31564569     0.69770163
     1.85295558     1.56659520     1.05327463     4.31570101  8461.72265625     0.12997252     1.56659520  8461.72265625     4.31570101     0.69769621
     1.85363948     1.56678092     1.05393207     4.31575823  8464.40332031     0.12997252     1.56678092  8464.40332031     4.31575823     0.69769073
     1.85432339     1.56696439     1.05458844     4.31581640  8467.10742188     0.12997250     1.56696439  8467.10742188     4.31581640     0.69768518
     1.85500741     1.56714487     1.05524445     4.31587648  8469.79980469     0.12997252     1.56714487  8469.79980469     4.31587648     0.69767940
     1.85569119     1.56732357     1.05589938     4.31593704  8472.51562500     0.12997250     1.56732357  8472.51562500     4.31593704     0.69767326
     1.85637522     1.56750154     1.05655384     4.31599855  8475.21875000     0.12997250     1.56750154  8475.21875000     4.31599855     0.69766688
     1.85705912     1.56767869     1.05720794     4.31606054  8477.93164062     0.12997250     1.56767869  8477.93164062     4.31606054     0.69766021
     1.85774302     1.56785619     1.05786192     4.31612253  8480.64550781     0.12997250     1.56785619  8480.64550781     4.31612253     0.69765317
     1.85842705     1.56803524     1.05851614     4.31618309  8483.35937500     0.12997252     1.56803524  8483.35937500     4.31618309     0.69764572
     1.85911083     1.56821716     1.05917072     4.31624174  8486.07519531     0.12997250     1.56821716  8486.07519531     4.31624174     0.69763803
     1.85979486     1.56840193     1.05982602     4.31629896  8488.78222656     0.12997250     1.56840193  8488.78222656     4.31629896     0.69762987
     1.86047876     1.56859148     1.06048274     4.31635380  8491.49023438     0.12997250     1.56859148  8491.49023438     4.31635380     0.69762164
     1.86116266     1.56878591     1.06114006     4.31640625  8494.18554688     0.12997250     1.56878591  8494.18554688     4.31640625     0.69761318
     1.86184669     1.56898570     1.06179941     4.31645489  8496.89062500     0.12997249     1.56898570  8496.89062500     4.31645489     0.69760472
     1.86253047     1.56919050     1.06245971     4.31650162  8499.57324219     0.12997250     1.56919050  8499.57324219     4.31650162     0.69759619
     1.86321449     1.56940031     1.06312144     4.31654453  8502.25683594     0.12997250     1.56940031  8502.25683594     4.31654453     0.69758773
     1.86389840     1.56961536     1.06378436     4.31658554  8504.93164062     0.12997250     1.56961536  8504.93164062     4.31658554     0.69757915
     1.86458230     1.56983519     1.06444848     4.31662369  8507.60742188     0.12997249     1.56983519  8507.60742188     4.31662369     0.69757110
     1.86526632     1.57005930     1.06511402     4.31665993  8510.27929688     0.12997250     1.57005930  8510.27929688     4.31665993     0.69756311
     1.86595011     1.57028687     1.06578016     4.31669283  8512.93359375     0.12997250     1.57028687  8512.93359375     4.31669283     0.69755542
     1.86663413     1.57051742     1.06644738     4.31672525  8515.58789062     0.12997250     1.57051742  8515.58789062     4.31672525     0.69754791
     1.86731803     1.57074904     1.06711459     4.31675673  8518.24414062     0.12997250     1.57074904  8518.24414062     4.31675673     0.69754076
     1.86800194     1.57098007     1.06778145     4.31678867  8520.90039062     0.12997252     1.57098007  8520.90039062     4.31678867     0.69753379
     1.86868596     1.57120860     1.06844783     4.31682110  8523.55761719     0.12997252     1.57120860  8523.55761719     4.31682110     0.69752681
     1.86936975     1.57143319     1.06911254     4.31685829  8526.22070312     0.12997252     1.57143319  8526.22070312     4.31685829     0.69751996
     1.87005377     1.57165158     1.06977558     4.31689453  8528.87988281     0.12997252     1.57165158  8528.87988281     4.31689453     0.69751310
     1.87073767     1.57186365     1.07043660     4.31693840  8531.56347656     0.12997250     1.57186365  8531.56347656     4.31693840     0.69750637
     1.87142158     1.57206726     1.07109475     4.31698418  8534.24707031     0.12997252     1.57206726  8534.24707031     4.31698418     0.69749963
     1.87210560     1.57226241     1.07175088     4.31703520  8536.93652344     0.12997250     1.57226241  8536.93652344     4.31703520     0.69749284
     1.87278938     1.57244825     1.07240391     4.31709146  8539.63671875     0.12997250     1.57244825  8539.63671875     4.31709146     0.69748616
     1.87347341     1.57262504     1.07305408     4.31715155  8542.35156250     0.12997252     1.57262504  8542.35156250     4.31715155     0.69747967
     1.87415731     1.57279360     1.07370222     4.31721783  8545.08105469     0.12997250     1.57279360  8545.08105469     4.31721783     0.69747335
     1.87484121     1.57295465     1.07434762     4.31728697  8547.80761719     0.12997250     1.57295465  8547.80761719     4.31728697     0.69746715
     1.87552524     1.57310939     1.07499123     4.31735992  8550.53906250     0.12997250     1.57310939  8550.53906250     4.31735992     0.69746119
     1.87620902     1.57325923     1.07563293     4.31743574  8553.28515625     0.12997250     1.57325923  8553.28515625     4.31743574     0.69745523
     1.87689304     1.57340527     1.07627356     4.31751299  8556.03710938     0.12997250     1.57340527  8556.03710938     4.31751299     0.69744933
     1.87757695     1.57354975     1.07691300     4.31759071  8558.79003906     0.12997252     1.57354975  8558.79003906     4.31759071     0.69744331
     1.87826085     1.57369328     1.07755184     4.31766939  8561.53906250     0.12997250     1.57369328  8561.53906250     4.31766939     0.69743711
     1.87894487     1.57383823     1.07819080     4.31774807  8564.28027344     0.12997250     1.57383823  8564.28027344     4.31774807     0.69743079
     1.87962866     1.57398546     1.07882917     4.31782389  8567.02636719     0.12997250     1.57398546  8567.02636719     4.31782389     0.69742405
     1.88031268     1.57413721     1.07946849     4.31789780  8569.76855469     0.12997252     1.57413721  8569.76855469     4.31789780     0.69741678
     1.88099658     1.57429409     1.08010840     4.31796885  8572.48828125     0.12997250     1.57429409  8572.48828125     4.31796885     0.69740927
     1.88168049     1.57445657     1.08074915     4.31803751  8575.20410156     0.12997252     1.57445657  8575.20410156     4.31803751     0.69740123
     1.88236451     1.57462573     1.08139050     4.31810141  8577.90625000     0.12997252     1.57462573  8577.90625000     4.31810141     0.69739288
     1.88304830     1.57480097     1.08203328     4.31816244  8580.60058594     0.12997250     1.57480097  8580.60058594     4.31816244     0.69738400
     1.88373232     1.57498324     1.08267713     4.31821918  8583.27636719     0.12997252     1.57498324  8583.27636719     4.31821918     0.69737506
     1.88441622     1.57517195     1.08332193     4.31827211  8585.94921875     0.12997252     1.57517195  8585.94921875     4.31827211     0.69736558
     1.88510013     1.57536745     1.08396840     4.31832266  8588.61718750     0.12997250     1.57536745  8588.61718750     4.31832266     0.69735587
     1.88578415     1.57556975     1.08461583     4.31836843  8591.25781250     0.12997250     1.57556975  8591.25781250     4.31836843     0.69734609
     1.88646793     1.57577789     1.08526397     4.31841183  8593.90429688     0.12997250     1.57577789  8593.90429688     4.31841183     0.69733578
     1.88715196     1.57599235     1.08591366     4.31845093  8596.52734375     0.12997252     1.57599235  8596.52734375     4.31845093     0.69732565
     1.88783586     1.57621276     1.08656418     4.31848717  8599.14746094     0.12997252     1.57621276  8599.14746094     4.31848717     0.69731528
     1.88851976     1.57643902     1.08721566     4.31851959  8601.75878906     0.12997252     1.57643902  8601.75878906     4.31851959     0.69730473
     1.88920379     1.57667017     1.08786821     4.31854916  8604.35156250     0.12997252     1.57667017  8604.35156250     4.31854916     0.69729418
     1.88988757     1.57690609     1.08852124     4.31857634  8606.95410156     0.12997252     1.57690609  8606.95410156     4.31857634     0.69728351
     1.89057159     1.57714653     1.08917534     4.31860209  8609.53027344     0.12997250     1.57714653  8609.53027344     4.31860209     0.69727290
     1.89125550     1.57739091     1.08982992     4.31862354  8612.11132812     0.12997250     1.57739091  8612.11132812     4.31862354     0.69726235
     1.89193940     1.57763886     1.09048522     4.31864500  8614.68847656     0.12997252     1.57763886  8614.68847656     4.31864500     0.69725180
     1.89262342     1.57789004     1.09114087     4.31866407  8617.26562500     0.12997250     1.57789004  8617.26562500     4.31866407     0.69724131
     1.89330721     1.57814384     1.09179676     4.31868219  8619.82128906     0.12997250     1.57814384  8619.82128906     4.31868219     0.69723094
     1.89399123     1.57839966     1.09245324     4.31869793  8622.37207031     0.12997250     1.57839966  8622.37207031     4.31869793     0.69722062
     1.89467514     1.57865787     1.09310937     4.31871176  8624.93261719     0.12997250     1.57865787  8624.93261719     4.31871176     0.69721049
     1.89535904     1.57891715     1.09376585     4.31872749  8627.48535156     0.12997252     1.57891715  8627.48535156     4.31872749     0.69720042
     1.89604306     1.57917726     1.09442270     4.31874132  8630.03906250     0.12997250     1.57917726  8630.03906250     4.31874132     0.69719052
     1.89672685     1.57943785     1.09507930     4.31875420  8632.59277344     0.12997249     1.57943785  8632.59277344     4.31875420     0.69718075
     1.89741087     1.57969856     1.09573543     4.31876755  8635.15234375     0.12997250     1.57969856  8635.15234375     4.31876755     0.69717139
     1.89809477     1.57995892     1.09639144     4.31878138  8637.70800781     0.12997250     1.57995892  8637.70800781     4.31878138     0.69716197
     1.89877868     1.58021832     1.09704697     4.31879520  8640.25488281     0.12997250     1.58021832  8640.25488281     4.31879520     0.69715273
